,Brand Name,Generic Name,Claim Count,Total Spending,Beneficiary Count,Total Annual Spending Per User,Unit Count,Average Cost Per Unit (Weighted),Beneficiary Count No LIS,Average Beneficiary Cost Share No LIS,Beneficiary Count LIS,Average Beneficiary Cost Share LIS,Year,Matched Drug Name,Indication
1056,desonide,desonide,506530.0,66327482.73,322899.0,205.41247489,29426160.884,2.2015687533,241032.0,20.294650752,81867.0,2.5533046282,2013,desonide,Atopic dermatitis
1057,desowen,desonide,105.0,35831.87,73.0,490.84753425,9251.0,3.8897212913,47.0,73.119787234,26.0,3.2603846154,2013,desonide,Atopic dermatitis
1058,desowen,desonide/emollient combo.no 28,,,,,,,,,,,2013,desonide,Atopic dermatitis
1059,desowen,desonide/emollient combo.no 30,,,,,,,,,,,2013,desonide,Atopic dermatitis
1060,desoximetasone,desoximetasone,251467.0,34446101.16,141481.0,243.46803571,15721855.903,2.1727940314,99644.0,40.03353368,41837.0,3.7551000311,2013,desoximetasone,Inflammatory diseases
1061,desoxyn,methamphetamine hcl,701.0,636281.54,115.0,5532.8829565,135944.0,4.6804679868,47.0,728.73914894,68.0,56.793235294,2013,methamphetamine,Attention deficit hyperactivity disorder
1062,desquam-x,benzoyl peroxide,,,,,,,,,,,2013,benzoyl peroxide,Acne vulgaris
1063,desvenlafaxine er,desvenlafaxine,1449.0,244832.29,580.0,422.12463793,50494.0,4.8490784736,255.0,99.36572549,325.0,5.0072615385,2013,desvenlafaxine,Major depressive disorder
1064,desvenlafaxine fumarate er,desvenlafaxine fumarate,,,,,,,,,,,2013,desvenlafaxine,Major depressive disorder
1065,detrol,tolterodine tartrate,9729.0,1995187.89,3621.0,551.00466446,536749.0,3.7171332545,1825.0,168.59660274,1796.0,7.0970434298,2013,tolterodine,Urinary incontinence
1066,detrol la,tolterodine tartrate,1241507.0,311385810.36,232782.0,1337.6713421,47819845.159,6.5128155219,129690.0,258.47038137,103092.0,19.751517674,2013,tolterodine,Urinary incontinence
1067,dexamethasone,dexamethasone,629231.0,8166694.24,321182.0,25.426998524,37658259.799,0.2774520478,235616.0,9.3197609246,85566.0,2.3484027534,2013,dexamethasone,Rheumatold arthritis
1068,dexamethasone intensol,dexamethasone,1034.0,78858.89,619.0,127.39723748,135270.0,0.582973978,385.0,27.961350649,234.0,1.5712393162,2013,dexamethasone,Rheumatold arthritis
1069,dexamethasone sodium phosphate,dexamethasone sod phosphate,56092.0,758694.82,33382.0,22.727662213,668891.946,1.6513617005,19748.0,9.4771987037,13634.0,1.336911398,2013,dexamethasone,Rheumatold arthritis
1070,dexamethasone sodium phosphate,dexamethasone sodium phosp/pf,1242.0,16784.89,500.0,33.56978,7407.8,2.2658400605,248.0,12.070685484,252.0,1.5512698413,2013,dexamethasone,Rheumatold arthritis
1071,dexchlorpheniramine maleate,dexchlorpheniramine maleate,,,,,,,,,,,2013,,
1072,dexedrine,dextroamphetamine sulfate,2573.0,2631576.86,426.0,6177.4104695,266402.0,9.8769993116,195.0,795.03887179,231.0,26.487316017,2013,dextroamphetamine,Attention deficit hyperactivity disorder
1073,dexferrum,iron dextran complex,,,,,,,,,,,2013,iron dextran,Iron deficiency
1074,dexilant,dexlansoprazole,1549881.0,301835156.66,311097.0,970.22843891,58152633.141,5.190766927,128636.0,288.64790276,182461.0,20.090120629,2013,dexlansoprazole,Erosive esophagitis; Non-erosive gastro-esophageal reflux disease
1075,dexmethylphenidate hcl,dexmethylphenidate hcl,10848.0,775896.47,2262.0,343.01347038,806162.0,0.9542679549,1078.0,102.15280148,1184.0,7.177347973,2013,dexmethylphenidate hydrochloride,Attention deficit hyperactivity disorder
1076,dexmethylphenidate hcl er,dexmethylphenidate hcl,68.0,15571.95,64.0,243.31171875,2656.0,5.8318812587,17.0,73.645294118,47.0,0.8265957447,2013,dexmethylphenidate hydrochloride,Attention deficit hyperactivity disorder
1077,dexpak,dexamethasone,5235.0,260781.41,4708.0,55.391123619,166024.0,1.6073205719,3376.0,41.847058649,1332.0,3.0738213213,2013,dexamethasone,Rheumatold arthritis
1078,dexrazoxane,dexrazoxane hcl,,,,,,,,,,,2013,dexrazoxane,Breast cancer
1079,dextroamphetamine sulfate,dextroamphetamine sulfate,45811.0,9277492.08,8392.0,1105.5162154,5003551.5,1.8540181907,4863.0,231.79456508,3529.0,17.301130632,2013,dextroamphetamine,Attention deficit hyperactivity disorder
1080,dextroamphetamine sulfate er,dextroamphetamine sulfate,58605.0,18900164.41,9410.0,2008.5190659,5007246.0,3.7748650055,4751.0,313.42801095,4659.0,18.910880017,2013,dextroamphetamine,Attention deficit hyperactivity disorder
1081,dextroamphetamine-amphet er,dextroamphetamine/amphetamine,269988.0,52672655.72,43889.0,1200.1334211,11657672.0,4.5167138919,15615.0,173.39596286,28274.0,13.098566881,2013,dextroamphetamine,Attention deficit hyperactivity disorder
1082,dextroamphetamine-amphetamine,dextroamphetamine/amphetamine,758625.0,56942114.28,112787.0,504.86416236,49859618.5,1.1423512048,43914.0,155.05983741,68873.0,13.999252247,2013,dextroamphetamine,Attention deficit hyperactivity disorder
1083,dextrose 10%-0.45% nacl,dextrose 10 % and 0.45 % nacl,15.0,268.33,,,60000.0,0.0044721667,,,,,2013,,
1084,dextrose 2.5%-0.45% nacl,dextrose 2.5 % and 0.45 % nacl,15.0,102.72,13.0,7.9015384615,26000.0,0.0039507692,,,,,2013,,
1085,dextrose 5%-0.2% nacl,dextrose 5 %-0.2 % nacl,434.0,5386.72,223.0,24.155695067,1575023.0,0.0034200897,54.0,14.35037037,169.0,0.3184615385,2013,,
1086,dextrose 5%-0.2% nacl-kcl,potassium chloride/d5-0.2%nacl,102.0,1858.93,63.0,29.506825397,462504.0,0.0040192733,,,,,2013,potassium chloride,Hypokalemia
1087,dextrose 5%-0.225% nacl,dextrose 5 %-0.2 % nacl,224.0,2261.38,121.0,18.689090909,777242.0,0.0029094928,17.0,9.5329411765,104.0,0.5564423077,2013,,
1088,dextrose 5%-0.225% nacl-kcl,potassium chloride/d5-0.2%nacl,12.0,188.91,12.0,15.7425,59000.0,0.0032018644,0.0,,12.0,0.0,2013,potassium chloride,Hypokalemia
1089,dextrose 5%-0.3% nacl,dextrose 5 % and 0.3 % nacl,11.0,97.04,,,38000.0,0.0025536842,,,,,2013,,
1090,dextrose 5%-0.45% nacl,dextrose 5 %-0.45 % nacl,41293.0,422237.99,21972.0,19.217094029,139376155.25,0.0030294851,3418.0,11.636082504,18554.0,0.3457464698,2013,,
1091,dextrose 5%-0.45% nacl-kcl,potassium chloride/d5-0.45nacl,4245.0,54716.98,2026.0,27.00739388,35695939.858,0.0015328628,326.0,15.776472393,1700.0,0.5214588235,2013,potassium chloride,Hypokalemia
1092,dextrose 5%-0.9% nacl,dextrose 5 % and 0.9 % nacl,9932.0,110586.13,5795.0,19.083025022,33878100.4,0.0032642364,1060.0,12.212566038,4735.0,0.444563886,2013,,
1093,dextrose 5%-1/2ns-kcl,potassium chloride/d5-0.45nacl,742.0,11014.59,453.0,24.314768212,2694695.0,0.0040873459,73.0,14.881369863,380.0,0.103,2013,potassium chloride,Hypokalemia
1094,dextrose 5%-ns-kcl,potassium chloride/d5-0.9%nacl,347.0,8336.6,189.0,44.108994709,1589251.0,0.0052457659,41.0,13.019756098,148.0,0.2699324324,2013,potassium chloride,Hypokalemia
1095,dextrose 5%-potassium chloride,potassium chloride in d5w,228.0,3322.42,107.0,31.050654206,807577.0,0.0041181659,12.0,19.645,95.0,0.2608421053,2013,potassium chloride,Hypokalemia
1096,dextrose in lactated ringers,dextrose 5%-lactated ringers,784.0,10483.35,501.0,20.924850299,3383295.0,0.0030985622,70.0,15.498285714,431.0,0.8464269142,2013,,
1097,dextrose in water,dextrose 10 % in water,482.0,4682.11,267.0,17.535992509,1123664.5,0.0043266581,37.0,9.5308108108,230.0,0.6913478261,2013,,
1098,dextrose in water,dextrose 40 % in water,,,,,,,,,,,2013,,
1099,dextrose in water,dextrose 5 % in water,22241.0,422238.2,9604.0,43.964827155,42395899.203,0.0334848738,1540.0,19.486194805,8064.0,0.5797904266,2013,,
1100,dextrose in water,dextrose 50 % in water,1025.0,12217.18,831.0,14.701780987,77239.0,0.1720813179,113.0,6.3956637168,718.0,0.3082590529,2013,,
1101,dextrose in water,dextrose 70 % in water,12733.0,581496.29,669.0,869.2022272,26139746.199,0.0222456747,137.0,248.03518248,532.0,10.48656015,2013,,
1102,dex-tuss,guaifenesin/codeine phosphate,,,,,,,,,,,2013,codeine,Cough
1103,diabeta,glyburide,1221.0,183757.59,323.0,568.90894737,147858.0,1.2190121913,219.0,193.9047032,104.0,18.601153846,2013,2-18f-fe-5-br-glyburide,Non-insulin dependent diabetes
1104,dialyvite,"folic acid/vit bcomp,c",1984.0,12395.58,467.0,26.542997859,88200.0,0.1405394558,424.0,22.491957547,43.0,19.364883721,2013,folic acid,Folate deficiency
1105,dialyvite 3000,folic acid/b cplx/c/selen/zinc,232.0,3886.25,70.0,55.517857143,14758.0,0.2633317523,,,,,2013,folic acid,Folate deficiency
1106,dialyvite 5000,"multivit, mincmb#11/folic acid",38.0,868.03,,,1980.0,0.4383989899,,,,,2013,folic acid,Folate deficiency
1107,dialyvite supreme d,"multivitamin, min cmb#25/fa/d3",90.0,1372.47,28.0,49.016785714,4460.0,0.3077286996,,,,,2013,,
1108,dialyvite zinc,vit b cplx #11/fa/c/biot/zn ox,360.0,2783.0,87.0,31.988505747,17605.0,0.1580800909,76.0,25.149736842,11.0,20.558181818,2013,,
1109,diamox sequels,acetazolamide,1237.0,446624.09,382.0,1169.1730105,76459.0,5.841354059,249.0,176.5460241,133.0,22.672180451,2013,acetazolamide,Glaucoma
1110,dianeal pd-2 w-1.5% dextrose,periton.dialysis #4-dext 1.5 %,,,,,,,,,,,2013,,
1111,dianeal with 1.5% dextrose,perit. dialysis#6 & dex 1.5 %,74.0,25539.83,,,275136.0,0.0928262023,,,,,2013,,
1112,dianeal with 2.5% dextrose,periton. dialysis #7-dex 2.5 %,,,,,,,,,,,2013,,
1113,diastat,diazepam,98.0,40062.92,54.0,741.90592593,147.0,272.53687075,,,,,2013,diazepam,Epilepsy
1114,diastat acudial,diazepam,2819.0,1689345.65,1353.0,1248.5924982,5501.5,306.87278162,112.0,88.804017857,1241.0,1.458638195,2013,diazepam,Epilepsy
1115,diatx zn,"folic acid/vit bcomp,c/cu/znox",,,,,,,,,,,2013,folic acid,Folate deficiency
1116,diazepam,diazepam,3990078.0,30288024.46,1062063.0,28.518105291,229355896.62,1.0668072304,594119.0,12.491207452,467944.0,5.5226371532,2013,diazepam,Epilepsy
1117,dibenzyline,phenoxybenzamine hcl,2394.0,1853004.33,597.0,3103.8598492,211373.0,8.7665138405,342.0,373.15997076,255.0,14.918784314,2013,phenoxybenzamine,Hypertension
1118,diclofenac potassium,diclofenac potassium,319458.0,6397639.84,132536.0,48.270959136,18076725.227,0.3539158647,99102.0,11.497287441,33434.0,3.3909666806,2013,diclofenac,Pain
1119,diclofenac sodium,diclofenac sodium,2047298.0,53366260.06,716859.0,74.444570076,136533542.71,0.6434191211,439522.0,21.871412193,277337.0,4.1888038019,2013,diclofenac,Pain
1120,diclofenac sodium er,diclofenac sodium,181420.0,5926979.7,59031.0,100.40452813,8252502.556,0.7182039218,37703.0,29.667070525,21328.0,4.4235901163,2013,diclofenac,Pain
1121,diclofenac sodium-misoprostol,diclofenac sodium/misoprostol,113999.0,23138683.86,35451.0,652.69481425,9053894.0,2.5556864847,25254.0,136.7237103,10197.0,8.5971638717,2013,misoprostol,Medical abortion
1122,dicloxacillin sodium,dicloxacillin sodium,59918.0,1410485.65,42595.0,33.113878389,2648957.0,0.5320904845,28729.0,11.537896899,13866.0,1.7305964229,2013,dicloxacillin,Bacterial infection
1123,dicyclomine hcl,dicyclomine hcl,1303120.0,11891855.74,463831.0,25.638337541,119230488.73,0.0994965208,245667.0,13.814467022,218164.0,3.3813807044,2013,dicyclomine,Irritable bowel syndrome
1124,didanosine,didanosine,15862.0,3671395.3,1999.0,1836.615958,520652.0,7.0692799271,441.0,206.41120181,1558.0,8.0641912709,2013,didanosine,HIV infections
1125,didrex,benzphetamine hcl,11.0,1818.5,,,780.0,2.3314102564,,,,,2013,benzphetamine,Obesity
1126,didronel,etidronate disodium,13.0,1756.71,,,217.0,8.095437788,,,,,2013,etidronate,Hypercalcemia
1127,diethylpropion hcl,diethylpropion hcl,210.0,4648.25,70.0,66.403571429,15342.0,0.3029754921,,,,,2013,diethylpropion,Migraine; Obisity
1128,diethylpropion hcl er,diethylpropion hcl,455.0,14343.12,113.0,126.93026549,16312.0,0.8792986758,,,,,2013,diethylpropion,Migraine; Obisity
1129,differin,adapalene,2518.0,641301.56,1440.0,445.34830556,129995.0,4.9707515317,870.0,55.602011494,570.0,5.235754386,2013,adapalene,Acne vulgaris
1130,dificid,fidaxomicin,7877.0,23222926.49,5877.0,3951.4933623,151644.02,153.14106346,3241.0,778.96885529,2636.0,27.764286798,2013,fidaxomicin,Clostridium difficile associated diarrhea
1131,difil-g 400,guaifenesin/dyphylline,,,,,,,,,,,2013,dyphylline,Acute bronchial asthma
1132,diflorasone diacetate,diflorasone diacetate,22532.0,5072824.6,11456.0,442.80940992,1373898.6,3.6893992565,8296.0,34.83587271,3160.0,3.6854398734,2013,diflorasone,Skin allergies
1133,diflucan,fluconazole,2137.0,467595.01,1124.0,416.00979537,21721.167,22.392544106,691.0,65.470390738,433.0,5.0344803695,2013,fluconazole,Fungal infection
1134,diflucan in saline,"fluconazole in nacl,iso-osm",,,,,,,,,,,2013,fluconazole,Fungal infection
1135,diflunisal,diflunisal,52725.0,4297862.13,19354.0,222.0658329,3679375.5,1.168095545,12406.0,49.956861196,6948.0,5.0352993667,2013,diflunisal,Pain
1136,digitek,digoxin,,,,,,,,,,,2013,digoxin,Congestive cardiac insufficiency; Arrhythmias; Heart failure
1137,digoxin/digox,digoxin,5299296.0,57286197.65,962220.0,59.535446831,242789802.55,0.2360965258,657543.0,29.754335123,304677.0,6.4167736652,2013,digoxin,Congestive cardiac insufficiency; Arrhythmias; Heart failure
1138,dihydrocodein-acetaminoph-caff,dhcodeine bt/acetaminophn/caff,,,,,,,,,,,2013,,
1139,dihydro-cp,dihydrocodeine/cpm/pseudoephed,,,,,,,,,,,2013,dihydrocodeine,Cancer pain
1140,dihydroergotamine mesylate,dihydroergotamine mesylate,4161.0,3897613.8,1496.0,2605.3568182,50330.0,83.384427936,688.0,235.68225291,808.0,6.9088366337,2013,dihydroergotamine,Migraine headaches
1141,dihydro-pe,phenylephrine/dhcodeine bt/cp,,,,,,,,,,,2013,phenylephrine,Ophthalmic disorders
1142,dilacor xr,diltiazem hcl,388.0,69129.78,76.0,909.60236842,18966.0,3.6449319835,56.0,356.77071429,20.0,9.5505,2013,diltiazem,Hypertension
1143,dilantin,phenytoin,81677.0,3560335.14,15417.0,230.93566453,6282221.04,0.5667319117,3577.0,108.28560246,11840.0,3.3898116554,2013,phenytoin,Seizures
1144,dilantin,phenytoin sodium extended,340853.0,21898731.74,44160.0,495.89519339,38843064.5,0.5598766577,20633.0,279.57479668,23527.0,12.885458409,2013,phenytoin,Seizures
1145,dilantin-125,phenytoin,4369.0,477224.72,607.0,786.20217463,1591584.0,0.2998426222,122.0,202.49155738,485.0,8.486556701,2013,phenytoin,Seizures
1146,dilatrate-sr,isosorbide dinitrate,1494.0,320897.55,287.0,1118.1099303,127835.0,2.5102479759,188.0,358.97154255,99.0,56.608484848,2013,isosorbide dinitrate,Angina pectoris; Anal fissure
1147,dilaudid,hydromorphone hcl,9973.0,3208153.43,1803.0,1779.3418913,2300861.181,1.6563849782,603.0,270.48134328,1200.0,23.289833333,2013,hydromorphone,Pain
1148,dilaudid,hydromorphone hcl/pf,435.0,41836.18,77.0,543.32701299,25057.5,1.7413825696,28.0,241.38035714,49.0,24.605306122,2013,hydromorphone,Pain
1149,dilaudid-5,hydromorphone hcl,,,,,,,,,,,2013,hydromorphone,Pain
1150,dilaudid-hp,hydromorphone hcl/pf,120.0,73684.9,22.0,3349.3136364,19930.0,3.9174618295,,,,,2013,hydromorphone,Pain
1151,dilex-g 200,guaifenesin/dyphylline,,,,,,,,,,,2013,dyphylline,Acute bronchial asthma
1152,dilt-cd,diltiazem hcl,2976.0,92557.84,780.0,118.66389744,115580.0,0.8084952587,450.0,35.507555556,330.0,5.1585151515,2013,diltiazem,Hypertension
1153,diltia xt,diltiazem hcl,,,,,,,,,,,2013,diltiazem,Hypertension
1154,diltiazem 12hr er,diltiazem hcl,138596.0,12160948.39,37124.0,327.57645701,10961161.0,1.1170811548,25275.0,52.216703462,11849.0,6.1714288126,2013,diltiazem,Hypertension
1155,diltiazem 24hr cd,diltiazem hcl,2027819.0,86334545.32,430408.0,200.58768731,98123636.72,0.8711648426,294281.0,50.704394643,136127.0,6.869344803,2013,diltiazem,Hypertension
1156,diltiazem 24hr er,diltiazem hcl,2496480.0,126737787.45,533059.0,237.75564703,129377870.9,1.0033452007,384640.0,60.345268121,148419.0,8.1824867436,2013,diltiazem,Hypertension
1157,diltiazem er,diltiazem hcl,1402485.0,62908869.62,312770.0,201.13460249,71727504.012,0.8908030042,215460.0,50.778844287,97310.0,7.6176784503,2013,diltiazem,Hypertension
1158,diltiazem hcl,diltiazem hcl,882242.0,10920065.95,201369.0,54.229131346,79741277.009,0.1405620933,122460.0,24.838362649,78909.0,4.7668941439,2013,diltiazem,Hypertension
1159,dilt-xr,diltiazem hcl,276507.0,12418519.77,75187.0,165.16844361,18154059.61,0.6875466147,59749.0,47.795239418,15438.0,7.5156309107,2013,diltiazem,Hypertension
1160,diltzac er,diltiazem hcl,654.0,27373.25,141.0,194.13652482,22836.5,1.1919331311,75.0,46.416933333,66.0,5.5053030303,2013,diltiazem,Hypertension
1161,dimenhydrinate,dimenhydrinate,18.0,621.52,16.0,38.845,88.0,7.0627272727,,,,,2013,dimenhydrinate,Nausea; Vomiting
1162,diovan,valsartan,6415603.0,1227141573.1,1036717.0,1183.6803806,290713339.68,4.2346105773,614562.0,325.15608393,422155.0,26.82954448,2013,valsartan,Hypertension
1163,diovan hct,valsartan/hydrochlorothiazide,486002.0,100995003.65,151106.0,668.37189556,20813524.1,4.8771297324,70771.0,208.94256574,80335.0,8.8264228543,2013,valsartan,Hypertension
1164,dipentum,olsalazine sodium,3472.0,3247269.18,683.0,4754.4204685,552290.0,5.8796450778,539.0,560.14512059,144.0,48.941875,2013,olsalazine,Ulcerative colitis
1165,diphenhydramine hcl,diphenhydramine hcl,66555.0,722269.4,25476.0,28.350973465,2311515.754,0.4305665155,11885.0,5.379274716,13591.0,1.7916849386,2013,diphenhydramine,Vertigo meniere's disease
1166,diphenhydramine min-i-jet,diphenhydramine hcl,,,,,,,,,,,2013,diphenhydramine,Vertigo meniere's disease
1167,diphenoxylate w/atropine,diphenoxylate hcl/atropine,,,,,,,,,,,2013,atropine,Organophosphate poisoning
1168,diphenoxylate-atropine,diphenoxylate hcl/atropine,829264.0,11491928.63,361164.0,31.81914208,62722064.886,0.183694354,213197.0,15.048226288,147967.0,2.729494955,2013,atropine,Organophosphate poisoning
1169,diphtheria-tetanus toxoid,"tetanus,diphtheria toxd ped/pf",77.0,3418.42,77.0,44.395064935,75.0,45.578933333,,,,,2013,,
1170,diphtheria-tetanus toxoids-ped,"tetanus,diphtheria toxd ped/pf",424.0,23928.77,422.0,56.703246445,218.0,109.765,405.0,21.190246914,17.0,6.7388235294,2013,,
1171,diprolene,betamethasone/propylene glyc,410.0,68882.72,220.0,313.10327273,25070.0,2.7424166663,161.0,75.580372671,59.0,7.8210169492,2013,betamethasone,Inflammatory diseases
1172,diprolene af,betamethasone/propylene glyc,324.0,76583.3,165.0,464.14121212,25835.0,2.964323592,133.0,86.22075188,32.0,3.728125,2013,betamethasone,Inflammatory diseases
1173,dipyridamole,dipyridamole,166174.0,5691039.1,32623.0,174.44867425,16784934.5,0.3393388395,24644.0,51.109031001,7979.0,8.4330993859,2013,dipyridamole,Hypertension
1174,disalcid,salsalate,,,,,,,,,,,2013,salsalate,Osteoarthritis
1175,diskets,methadone hcl,,,,,,,,,,,2013,methadone,Cough
1176,disopyramide phosphate,disopyramide phosphate,26877.0,1474881.08,4850.0,304.09919175,3443705.0,0.4286183482,3849.0,79.258251494,1001.0,10.088721279,2013,disopyramide,Urinary incontinence
1177,disulfiram,disulfiram,25140.0,2839624.26,7134.0,398.0409672,866032.5,3.3259030968,2856.0,94.103697479,4278.0,6.6987494156,2013,disulfiram,Alcohol use disorders
1178,ditropan xl,oxybutynin chloride,3408.0,932704.29,713.0,1308.1406592,200547.0,4.650551231,435.0,313.30406897,278.0,14.403705036,2013,chloride,Solid tumours
1179,diuril,chlorothiazide,202.0,12508.32,46.0,271.92,53118.0,0.2354817576,16.0,114.483125,30.0,5.0586666667,2013,chlorothiazide,Congestive heart failure
1180,divalproex sodium,divalproex sodium,2779181.0,102256010.44,383727.0,266.48114529,261988691.4,0.3685012846,99001.0,50.969592428,284726.0,4.6060605635,2013,divalproex sodium,Seizures
1181,divalproex sodium er,divalproex sodium,1955453.0,199833755.26,270049.0,739.99072487,146083452.22,1.3553748915,62165.0,82.192412129,207884.0,7.0806420408,2013,divalproex sodium,Seizures
1182,divigel,estradiol,9507.0,1193868.81,2581.0,462.5605618,417264.0,2.8611253703,1964.0,253.02921589,617.0,16.451896272,2013,estradiol,Breast cancer
1183,dobutamine hcl,dobutamine hcl,233.0,14791.87,33.0,448.23848485,71289.068,0.2075491594,19.0,176.63947368,14.0,3.4035714286,2013,dobutamine,Heart failure; Cardiogenic shock
1184,dobutamine hcl in dextrose,dobutamine hcl/d5w,606.0,58048.97,62.0,936.27370968,732388.888,0.0874800291,25.0,170.088,37.0,8.6264864865,2013,dobutamine,Heart failure; Cardiogenic shock
1185,docetaxel,docetaxel,1297.0,3312525.41,377.0,8786.5395491,10983.0,318.54211661,137.0,738.03233577,240.0,20.417791667,2013,docetaxel,Cancers
1186,docosavit,pnv no10/iron fum&p/fa/omega-3,,,,,,,,,,,2013,iron,Iron deficiency anaemia
1187,dolgic plus,butalb/acetaminophen/caffeine,86.0,31205.24,38.0,821.19052632,5660.0,5.5132932862,,,,,2013,caffeine,Fatigue; Orthostatic hypotension
1188,dologesic,acetaminophen/phenyltolx,14.0,235.87,12.0,19.655833333,3870.0,0.0609483204,12.0,,0.0,,2013,acetaminophen,Pain
1189,dolophine hcl,methadone hcl,110.0,3214.32,31.0,103.68774194,18381.0,0.1691905043,15.0,121.05066667,16.0,10.886875,2013,methadone,Cough
